,"$H[h(X, X)]$","$H[h(Y, Y)]$","$H[h(Z, Z)]$","$H[h(Y+Z, Y+Z)]$","$H[h(X+Z, X+Z)]$","$H[h(X+Y, X+Y)]$","$I[h(Y, X)]$","$I[h(Z, X)]$","$I[h(Y+Z, X)]$","$I[h(Z, Y)]$","$I[h(X+Z, Y)]$","$I[h(X+Y, Z)]$"
0,3.684391678875664,3.1121164570646,2.366727395976327,3.9136215495396653,2.087732925266047,1.8869627010748897,3.1121164570646,2.366727395976327,3.9136215495396653,2.366727395976327,2.087732925266047,1.8869627010748897
1,3.684391678875664,2.3965719704010318,2.366727395976327,3.9136215495396653,2.087732925266047,1.8869627010748897,2.3965719704010318,2.366727395976327,3.9136215495396653,2.366727395976327,2.087732925266047,1.8869627010748897
2,3.684391678875664,2.3965719704010318,2.366727395976327,3.9136215495396653,2.087732925266047,1.8869627010748897,2.3965719704010318,2.366727395976327,3.9136215495396653,2.366727395976327,2.087732925266047,1.8869627010748897
3,3.9988854623881456,2.3965719704010318,2.366727395976327,3.9136215495396653,2.087732925266047,1.8869627010748897,2.3965719704010318,2.366727395976327,3.9136215495396653,2.366727395976327,2.087732925266047,1.8869627010748897
4,3.684391678875664,2.3965719704010318,2.366727395976327,3.9136215495396653,2.087732925266047,1.8869627010748897,82.66917522930196,2.366727395976327,3.9136215495396653,2.366727395976327,2.087732925266047,1.8869627010748897
5,3.9690408879634402,2.3965719704010318,2.366727395976327,3.9136215495396653,2.087732925266047,1.8869627010748897,24.562764013057873,2.366727395976327,3.9136215495396653,2.366727395976327,2.087732925266047,1.8869627010748897
6,3.684391678875664,2.3965719704010318,2.366727395976327,3.9136215495396653,2.087732925266047,1.8869627010748897,2.3965719704010318,2.366727395976327,3.9136215495396653,2.366727395976327,2.087732925266047,1.8869627010748897
7,3.8707962590655347,2.3965719704010318,2.366727395976327,3.9136215495396653,2.087732925266047,1.8869627010748897,82.73986682736228,2.366727395976327,3.9136215495396653,2.366727395976327,2.087732925266047,1.8869627010748897
8,3.684391678875664,2.9658703885765845,2.366727395976327,3.9136215495396653,2.087732925266047,1.8869627010748897,2.9658703885765845,2.366727395976327,3.9136215495396653,2.366727395976327,2.087732925266047,1.8869627010748897
9,3.684391678875664,2.797622673552118,2.366727395976327,3.9136215495396653,2.087732925266047,1.8869627010748897,2.797622673552118,2.366727395976327,3.9136215495396653,2.366727395976327,2.087732925266047,1.8869627010748897
10,3.9690408879634402,2.7110657539135135,2.366727395976327,3.9136215495396653,2.087732925266047,1.8869627010748897,2.7110657539135135,2.366727395976327,3.9136215495396653,2.366727395976327,2.087732925266047,1.8869627010748897
11,3.9988854623881456,2.3723821343538236,2.366727395976327,3.9136215495396653,2.087732925266047,1.8869627010748897,14.828126786411874,2.366727395976327,3.9136215495396653,2.366727395976327,2.087732925266047,1.8869627010748897
