agent,bias,bw,density,hitmiss,ngrams,reward,sample,wsize
rdn,0.0,2.0,expset,1.0,2t4,1.8785197835499998,60,8
rdn,0.0,2.0,expset,1.0,2t3,1.8720352641299998,60,8
rdn,0.0,3.0,expset,1.0,2t3,1.7101297444999999,60,8
rdn,0.0,3.0,expset,1.0,2t4,1.7083313890399998,60,8
rdn,0.0,4.0,expset,1.0,2t3,1.4255967510699998,60,8
rdn,0.0,4.0,expset,1.0,2t4,1.42535980931,60,8
rdn,0.0,5.0,expset,1.0,2t3,1.15760891835,60,8
rdn,0.0,5.0,expset,1.0,2t4,1.15639233965,60,8
rdn,0.0,1.0,expset,1.0,2t4,0.944701049169,60,8
rdn,0.0,1.0,expset,1.0,2t3,0.941975825348,60,8
rdn,2.0,1.0,expset,1.0,1t2,0.49894232570600006,60,8
rdn,2.0,1.0,expset,1.0,1t3,0.49448089030500003,60,8
rdn,2.0,1.0,expset,1.0,1t4,0.49421600618600003,60,8
rdn,0.0,1.0,expset,1.0,1t2,0.42489422910999997,60,8
rdn,0.0,1.0,expset,1.0,1t4,0.424756189258,60,8
rdn,0.0,1.0,expset,1.0,1t3,0.424164760931,60,8
rdn,5.0,1.0,expset,1.0,1t4,0.23504071658000003,60,8
rdn,5.0,1.0,expset,1.0,1t3,0.233912630216,60,8
rdn,5.0,1.0,expset,1.0,1t2,0.23380784796100001,60,8
rdn,2.0,5.0,expset,1.0,2t3,0.21999321399,60,8
rdn,2.0,5.0,expset,1.0,2t4,0.219993167313,60,8
rdn,2.0,4.0,expset,1.0,2t4,0.20510619617800002,60,8
rdn,2.0,4.0,expset,1.0,2t3,0.20510310154,60,8
rdn,2.0,2.0,expset,1.0,1t2,0.203498507613,60,8
rdn,2.0,2.0,expset,1.0,1t4,0.20320866512699998,60,8
rdn,2.0,2.0,expset,1.0,1t3,0.203206839228,60,8
rdn,0.0,2.0,expset,1.0,1t2,0.19084069561500003,60,8
rdn,0.0,2.0,expset,1.0,1t4,0.188990775629,60,8
rdn,0.0,2.0,expset,1.0,1t3,0.187585101228,60,8
rdn,0.0,3.0,gausset,1.0,1t2,0.18636794355099998,60,8
rdn,2.0,3.0,expset,1.0,2t4,0.186187455495,60,8
rdn,2.0,3.0,expset,1.0,2t3,0.185591628406,60,8
rdn,5.0,2.0,expset,1.0,1t4,0.17715084241999998,60,8
rdn,0.0,4.0,gausset,1.0,1t2,0.17453140435199999,60,8
rdn,5.0,2.0,expset,1.0,1t3,0.170598676544,60,8
rdn,5.0,2.0,expset,1.0,1t2,0.163512743736,60,8
rdn,2.0,3.0,expset,1.0,1t2,0.157823396972,60,8
rdn,2.0,3.0,expset,1.0,1t4,0.15506620769,60,8
rdn,2.0,3.0,expset,1.0,1t3,0.152836812465,60,8
rdn,0.0,3.0,expset,1.0,1t2,0.151194720575,60,8
rdn,5.0,3.0,expset,1.0,1t2,0.150529897876,60,8
rdn,0.0,3.0,expset,1.0,1t4,0.149226220321,60,8
rdn,0.0,3.0,expset,1.0,1t3,0.149225395604,60,8
rdn,5.0,3.0,expset,1.0,1t4,0.14765813632400002,60,8
rdn,5.0,3.0,expset,1.0,1t3,0.147415761951,60,8
rdn,2.0,2.0,expset,1.0,2t3,0.144941206857,60,8
rdn,2.0,2.0,expset,1.0,2t4,0.143590441786,60,8
rdn,2.0,4.0,expset,1.0,1t4,0.141293285114,60,8
rdn,2.0,4.0,expset,1.0,1t3,0.141292877255,60,8
rdn,5.0,4.0,expset,1.0,1t2,0.14084326876599998,60,8
rdn,2.0,5.0,expset,1.0,1t2,0.138961613683,60,8
rdn,2.0,4.0,expset,1.0,1t2,0.138488939363,60,8
rdn,5.0,4.0,expset,1.0,1t4,0.137944223216,60,8
rdn,0.0,4.0,expset,1.0,1t4,0.137843126227,60,8
rdn,0.0,4.0,expset,1.0,1t3,0.137842779355,60,8
rdn,2.0,5.0,expset,1.0,1t3,0.136305914784,60,8
rdn,0.0,4.0,expset,1.0,1t2,0.135193463517,60,8
rdn,0.0,5.0,expset,1.0,1t2,0.134344662561,60,8
rdn,5.0,5.0,expset,1.0,1t4,0.134332437981,60,8
rdn,0.0,5.0,expset,1.0,1t3,0.133549827353,60,8
rdn,5.0,5.0,expset,1.0,1t3,0.133319204275,60,8
rdn,10.0,1.0,expset,1.0,1t3,0.13329578041200002,60,8
rdn,10.0,1.0,expset,1.0,1t2,0.133119412288,60,8
rdn,10.0,1.0,expset,1.0,1t4,0.132239763365,60,8
rdn,5.0,5.0,expset,1.0,1t2,0.13165327217599998,60,8
rdn,2.0,5.0,expset,1.0,1t4,0.129812029828,60,8
rdn,0.0,5.0,expset,1.0,1t4,0.12785412344,60,8
rdn,8.0,5.0,expset,1.0,1t2,0.127186693067,60,8
rdn,5.0,4.0,expset,1.0,1t3,0.127114959468,60,8
rdn,8.0,5.0,expset,1.0,1t4,0.125378147278,60,8
rdn,8.0,5.0,expset,1.0,1t3,0.12537786370999998,60,8
rdn,8.0,4.0,expset,1.0,1t2,0.118836647663,60,8
rdn,2.0,2.0,gausset,1.0,1t2,0.116242247718,60,8
rdn,8.0,4.0,expset,1.0,1t4,0.116105153618,60,8
rdn,0.0,5.0,gausset,1.0,1t2,0.11448696824000001,60,8
rdn,0.0,2.0,gausset,1.0,1t2,0.10876737531899999,60,8
rdn,8.0,4.0,expset,1.0,1t3,0.10809287090700001,60,8
rdn,2.0,1.0,gausset,1.0,1t3,0.105587757762,60,8
rdn,10.0,5.0,expset,1.0,1t4,0.105576425813,60,8
rdn,10.0,5.0,expset,1.0,1t3,0.1055761192,60,8
rdn,8.0,3.0,expset,1.0,1t2,0.093017012016,60,8
rdn,8.0,3.0,expset,1.0,1t4,0.09154508083450001,60,8
rdn,8.0,3.0,expset,1.0,1t3,0.08815660605519998,60,8
rdn,8.0,1.0,expset,1.0,1t3,0.0863270124312,60,8
rdn,8.0,1.0,expset,1.0,1t2,0.08594739747430001,60,8
rdn,8.0,1.0,expset,1.0,1t4,0.08465256355730001,60,8
rdn,10.0,4.0,expset,1.0,1t2,0.07992621255360001,60,8
rdn,2.0,3.0,gausset,1.0,1t2,0.07954627409489999,60,8
rdn,10.0,4.0,expset,1.0,1t4,0.0784052767433,60,8
rdn,10.0,4.0,expset,1.0,1t3,0.078404476276,60,8
rdn,0.0,1.0,gausset,1.0,1t3,0.07578469479899999,60,8
rdn,0.0,1.0,gausset,1.0,1t4,0.06898627657169999,60,8
rdn,0.0,2.0,gausset,1.0,1t3,0.057854825366699995,60,8
rdn,2.0,1.0,expset,1.0,2t4,0.0435043916285,60,8
rdn,2.0,1.0,expset,1.0,2t3,0.0433747377781,60,8
rdn,8.0,2.0,expset,1.0,1t4,0.0389615283349,60,8
rdn,8.0,2.0,expset,1.0,1t2,0.0374088677068,60,8
rdn,8.0,2.0,expset,1.0,1t3,0.0368857670101,60,8
rdn,10.0,3.0,expset,1.0,1t2,0.033870996211700005,60,8
rdn,10.0,3.0,expset,1.0,1t4,0.033521945785,60,8
rdn,10.0,3.0,expset,1.0,1t3,0.0335201387239,60,8
rdn,0.0,3.0,gausset,1.0,2t3,0.0334439614024,60,8
rdn,0.0,3.0,gausset,1.0,3t4,0.033048986759000004,60,8
rdn,0.0,4.0,gausset,1.0,3t4,0.0324958494005,60,8
rdn,2.0,2.0,gausset,1.0,2t3,0.0324630108825,60,8
rdn,0.0,3.0,gausset,1.0,2t4,0.031987818239700004,60,8
rdn,10.0,2.0,expset,1.0,1t2,0.029706778023799996,60,8
rdn,10.0,2.0,expset,1.0,1t4,0.0296482805249,60,8
rdn,10.0,2.0,expset,1.0,1t3,0.0296009360706,60,8
rdn,0.0,2.0,gausset,1.0,3t4,0.0294809751541,60,8
rdn,2.0,1.0,gausset,1.0,1t4,0.0275165811696,60,8
rdn,2.0,1.0,gausset,1.0,2t4,0.026427105077999998,60,8
rdn,0.0,2.0,gausset,1.0,2t4,0.0247039530278,60,8
rdn,0.0,4.0,gausset,1.0,2t4,0.0228064411114,60,8
rdn,0.0,3.0,gausset,1.0,1t3,0.022444396591099997,60,8
rdn,2.0,2.0,gausset,1.0,3t4,0.022193508445000003,60,8
rdn,0.0,5.0,gausset,1.0,3t4,0.0216603549964,60,8
rdn,0.0,1.0,gausset,1.0,2t3,0.0181087136359,60,8
rdn,0.0,2.0,gausset,1.0,2t3,0.0176549042509,60,8
rdn,0.0,5.0,gausset,1.0,2t3,0.0170759854392,60,8
rdn,2.0,1.0,gausset,1.0,2t3,0.0160416384444,60,8
rdn,5.0,1.0,gausset,1.0,1t3,0.015384599686700001,60,8
rdn,0.0,2.0,gausset,1.0,1t4,0.0147903135311,60,8
rdn,5.0,1.0,gausset,1.0,3t4,0.0141318108901,60,8
rdn,2.0,4.0,gausset,1.0,1t2,0.014006799451500001,60,8
rdn,5.0,1.0,gausset,1.0,2t3,0.0136671070863,60,8
rdn,2.0,1.0,gausset,1.0,3t4,0.0134322894535,60,8
rdn,5.0,5.0,expset,1.0,2t3,0.012852498685000002,60,8
rdn,5.0,5.0,expset,1.0,2t4,0.012744334610899999,60,8
rdn,8.0,1.0,gausset,1.0,1t2,0.0125351282033,60,8
rdn,0.0,1.0,gausset,1.0,2t4,0.012280069632600001,60,8
rdn,0.0,4.0,gausset,1.0,1t3,0.0119710672014,60,8
rdn,0.0,4.0,gausset,1.0,2t3,0.011668615733399999,60,8
rdn,0.0,3.0,gausset,1.0,1t4,0.00983649116174,60,8
rdn,5.0,4.0,expset,1.0,2t4,0.008851341653790002,60,8
rdn,5.0,4.0,expset,1.0,2t3,0.00885132274003,60,8
rdn,5.0,1.0,gausset,1.0,2t4,0.00740843543835,60,8
rdn,2.0,2.0,gausset,1.0,1t3,0.00733732675896,60,8
rdn,2.0,3.0,gausset,1.0,3t4,0.007145089590209999,60,8
rdn,0.0,1.0,gausset,1.0,3t4,0.00700017673672,60,8
rdn,8.0,1.0,gausset,1.0,3t4,0.006986757491829999,60,8
rdn,5.0,1.0,gausset,1.0,1t2,0.006163400356739999,60,8
rdn,5.0,3.0,expset,1.0,2t4,0.0046608088251899995,60,8
rdn,5.0,3.0,expset,1.0,2t3,0.0046461076087,60,8
rdn,8.0,5.0,expset,1.0,2t4,0.0037658547085599996,60,8
rdn,8.0,5.0,expset,1.0,2t3,0.0037352258644099997,60,8
rdn,0.0,5.0,gausset,1.0,1t3,0.00370998290973,60,8
rdn,0.0,4.0,gausset,1.0,1t4,0.00295449833203,60,8
rdn,5.0,2.0,gausset,1.0,3t4,0.0026630710066300003,60,8
rdn,8.0,4.0,expset,1.0,2t3,0.0026480713063800005,60,8
rdn,8.0,4.0,expset,1.0,2t4,0.0026284774674000004,60,8
rdn,10.0,5.0,expset,1.0,2t4,0.00246232498207,60,8
rdn,10.0,5.0,expset,1.0,2t3,0.00246232375743,60,8
rdn,10.0,4.0,expset,1.0,2t4,0.0017698260046300001,60,8
rdn,10.0,4.0,expset,1.0,2t3,0.00175029468498,60,8
rdn,5.0,2.0,gausset,1.0,1t2,0.0017409044841500002,60,8
rdn,2.0,5.0,gausset,1.0,1t2,0.0015464131711999999,60,8
rdn,8.0,3.0,expset,1.0,2t4,0.00137218279048,60,8
rdn,8.0,3.0,expset,1.0,2t3,0.00136895663862,60,8
rdn,5.0,2.0,expset,1.0,2t3,0.000985306991547,60,8
rdn,5.0,2.0,expset,1.0,2t4,0.000980304012877,60,8
rdn,10.0,3.0,expset,1.0,2t4,0.0009253649904380001,60,8
rdn,10.0,3.0,expset,1.0,2t3,0.000918307776612,60,8
rdn,2.0,3.0,gausset,1.0,2t3,0.000759226987851,60,8
rdn,10.0,1.0,gausset,1.0,1t2,0.00056609455371,60,8
rdn,8.0,2.0,expset,1.0,2t4,0.000269571594564,60,8
rdn,8.0,2.0,expset,1.0,2t3,0.00026953539810100003,60,8
rdn,0.0,1.0,gausset,1.0,1t2,0.00019655623404099998,60,8
rdn,10.0,2.0,expset,1.0,2t4,0.000182928399035,60,8
rdn,10.0,2.0,expset,1.0,2t3,0.000182905572648,60,8
rdn,2.0,1.0,gausset,1.0,1t2,0.00010359985860999999,60,8
rdn,8.0,1.0,gausset,1.0,2t3,0.00010188446486200001,60,8
rdn,5.0,2.0,gausset,1.0,2t3,1.49408695177e-05,60,8
rdn,2.0,2.0,gausset,1.0,1t4,8.87901560597e-06,60,8
rdn,2.0,2.0,gausset,1.0,2t4,4.8233052157599995e-06,60,8
rdn,5.0,1.0,expset,1.0,2t4,2.2586671818599997e-06,60,8
rdn,5.0,1.0,expset,1.0,2t3,2.21011533387e-06,60,8
rdn,2.0,5.0,gausset,1.0,3t4,1.52010633512e-06,60,8
rdn,10.0,1.0,gausset,1.0,3t4,6.58284837163e-07,60,8
rdn,0.0,1.0,expset,1.0,3t4,5.886651666859999e-07,60,8
rdn,8.0,1.0,gausset,1.0,1t3,5.02127002219e-07,60,8
rdn,8.0,1.0,expset,1.0,2t4,4.86772296815e-07,60,8
rdn,2.0,4.0,gausset,1.0,3t4,4.55038614978e-07,60,8
rdn,8.0,1.0,expset,1.0,2t3,4.41079387563e-07,60,8
rdn,5.0,1.0,gausset,1.0,1t4,4.15585726021e-07,60,8
rdn,10.0,1.0,expset,1.0,2t4,2.88299979237e-07,60,8
rdn,10.0,1.0,expset,1.0,2t3,2.82381253211e-07,60,8
rdn,2.0,3.0,gausset,1.0,1t3,1.82471948829e-07,60,8
rdn,2.0,3.0,gausset,1.0,2t4,4.26226341438e-08,60,8
rdn,0.0,2.0,expset,1.0,3t4,6.19497596224e-09,60,8
rdn,2.0,4.0,gausset,1.0,2t3,2.00750403835e-09,60,8
rdn,2.0,5.0,gausset,1.0,2t3,3.21914527015e-10,60,8
rdn,10.0,1.0,gausset,1.0,2t3,1.3859307432099999e-10,60,8
rdn,8.0,1.0,gausset,1.0,2t4,6.51789173163e-13,60,8
rdn,5.0,3.0,gausset,1.0,1t2,7.3056212456e-14,60,8
rdn,2.0,4.0,gausset,1.0,1t3,3.3938962279999996e-14,60,8
rdn,2.0,3.0,gausset,1.0,1t4,2.22329395355e-14,60,8
rdn,8.0,2.0,gausset,1.0,1t2,3.75926716045e-15,60,8
rdn,0.0,3.0,expset,1.0,3t4,6.92655158423e-16,60,8
rdn,2.0,4.0,gausset,1.0,2t4,1.77259064599e-16,60,8
rdn,2.0,5.0,gausset,1.0,1t3,4.0098391953100004e-17,60,8
rdn,10.0,1.0,gausset,1.0,1t3,2.0088626384599997e-17,60,8
rdn,5.0,2.0,gausset,1.0,1t3,1.96098202274e-17,60,8
rdn,5.0,3.0,gausset,1.0,3t4,1.41785903225e-17,60,8
rdn,5.0,2.0,gausset,1.0,2t4,4.70821533931e-18,60,8
rdn,8.0,1.0,gausset,1.0,1t4,2.9017782091599996e-18,60,8
rdn,2.0,4.0,gausset,1.0,1t4,1.83092388606e-18,60,8
rdn,5.0,4.0,gausset,1.0,1t2,1.12216264173e-18,60,8
rdn,2.0,5.0,gausset,1.0,2t4,9.05085033836e-19,60,8
rdn,0.0,4.0,expset,1.0,3t4,5.141455512020001e-19,60,8
rdn,5.0,3.0,gausset,1.0,2t3,3.74033350804e-19,60,8
rdn,2.0,5.0,gausset,1.0,1t4,3.24207267609e-19,60,8
rdn,10.0,1.0,gausset,1.0,2t4,2.36965593376e-19,60,8
rdn,5.0,4.0,gausset,1.0,3t4,1.34023117199e-19,60,8
rdn,8.0,2.0,gausset,1.0,3t4,1.29036897162e-19,60,8
rdn,10.0,1.0,gausset,1.0,1t4,1.09550274753e-19,60,8
rdn,5.0,4.0,gausset,1.0,2t3,1.0615908080900002e-19,60,8
rdn,5.0,2.0,gausset,1.0,1t4,8.065268094210001e-20,60,8
rdn,10.0,2.0,gausset,1.0,1t2,6.899108123249999e-20,60,8
rdn,5.0,5.0,gausset,1.0,1t4,4.5728429457899997e-20,60,8
rdn,5.0,5.0,gausset,1.0,3t4,4.19451433402e-20,60,8
rdn,5.0,4.0,gausset,1.0,2t4,4.1076242223500005e-20,60,8
rdn,5.0,5.0,gausset,1.0,2t4,4.10311705286e-20,60,8
rdn,10.0,2.0,gausset,1.0,3t4,4.08285967671e-20,60,8
rdn,8.0,2.0,gausset,1.0,2t3,4.04014212938e-20,60,8
rdn,8.0,3.0,gausset,1.0,1t4,3.9999978982199993e-20,60,8
rdn,5.0,3.0,gausset,1.0,2t4,3.9944532173800007e-20,60,8
rdn,5.0,4.0,gausset,1.0,1t4,3.9836047455300005e-20,60,8
rdn,8.0,4.0,gausset,1.0,3t4,3.8581531203800004e-20,60,8
rdn,8.0,5.0,gausset,1.0,1t3,3.849057823469999e-20,60,8
rdn,10.0,3.0,gausset,1.0,3t4,3.8135124432399996e-20,60,8
rdn,8.0,3.0,gausset,1.0,3t4,3.78251098805e-20,60,8
rdn,10.0,2.0,gausset,1.0,2t4,3.7509964370999997e-20,60,8
rdn,8.0,3.0,gausset,1.0,2t4,3.7409625533599995e-20,60,8
rdn,10.0,2.0,gausset,1.0,2t3,3.7400048573800004e-20,60,8
rdn,10.0,3.0,gausset,1.0,1t3,3.7286699744599994e-20,60,8
