agent,bias,bw,density,hitmiss,ngrams,reward,sample,wsize
oie,8.0,5.0,gausset,1.0,3t4,3.7568448995199994,60,8
oie,0.0,1.0,gausset,1.0,1t2,3.2688513496900002,60,8
oie,2.0,1.0,gausset,1.0,1t2,3.13007193926,60,8
oie,8.0,1.0,gausset,1.0,3t4,3.072074063,60,8
oie,10.0,1.0,gausset,1.0,3t4,3.0561581801499997,60,8
oie,5.0,1.0,gausset,1.0,3t4,3.04776893046,60,8
oie,8.0,3.0,gausset,1.0,3t4,3.04297395961,60,8
oie,0.0,1.0,gausset,1.0,2t3,2.9137607267799996,60,8
oie,2.0,1.0,gausset,1.0,2t3,2.81559009301,60,8
oie,2.0,1.0,gausset,1.0,3t4,2.69705064326,60,8
oie,10.0,3.0,gausset,1.0,3t4,2.69039928195,60,8
oie,5.0,5.0,gausset,1.0,3t4,2.63608278818,60,8
oie,10.0,2.0,gausset,1.0,3t4,2.63119964791,60,8
oie,8.0,2.0,gausset,1.0,3t4,2.54548188026,60,8
oie,5.0,1.0,gausset,1.0,1t2,2.53413704833,60,8
oie,5.0,4.0,gausset,1.0,3t4,2.50355764184,60,8
oie,5.0,2.0,gausset,1.0,3t4,2.43280864915,60,8
oie,8.0,4.0,gausset,1.0,3t4,2.39840733269,60,8
oie,5.0,1.0,gausset,1.0,2t3,2.3927291279599996,60,8
oie,0.0,2.0,gausset,1.0,3t4,2.3035262806,60,8
oie,0.0,1.0,gausset,1.0,3t4,2.30191261875,60,8
oie,8.0,5.0,gausset,1.0,1t2,2.2260938477,60,8
oie,8.0,4.0,gausset,1.0,1t2,2.21621897103,60,8
oie,2.0,2.0,gausset,1.0,3t4,2.1727559147499997,60,8
oie,2.0,3.0,gausset,1.0,3t4,2.1562080682099998,60,8
oie,0.0,3.0,gausset,1.0,3t4,2.1242407332599997,60,8
oie,8.0,5.0,gausset,1.0,1t3,2.1096583987599997,60,8
oie,10.0,3.0,gausset,1.0,1t2,2.1026363276400004,60,8
oie,8.0,5.0,gausset,1.0,1t4,2.10113911748,60,8
oie,8.0,4.0,gausset,1.0,1t4,2.02450081354,60,8
oie,0.0,1.0,gausset,1.0,2t4,2.02313618462,60,8
oie,8.0,4.0,gausset,1.0,1t3,2.0121621206,60,8
oie,0.0,4.0,gausset,1.0,3t4,2.0033223170500003,60,8
oie,10.0,3.0,gausset,1.0,1t3,1.9484395617299999,60,8
oie,10.0,3.0,gausset,1.0,1t4,1.9302388091900002,60,8
oie,0.0,2.0,gausset,1.0,2t3,1.8612718800699999,60,8
oie,5.0,3.0,gausset,1.0,3t4,1.8237409677400003,60,8
oie,2.0,4.0,gausset,1.0,3t4,1.8080397273599997,60,8
oie,0.0,1.0,gausset,1.0,1t3,1.77321701282,60,8
oie,8.0,1.0,gausset,1.0,2t3,1.7375231642200002,60,8
oie,5.0,1.0,gausset,1.0,2t4,1.61305930246,60,8
oie,0.0,5.0,gausset,1.0,3t4,1.61225046382,60,8
oie,0.0,2.0,gausset,1.0,1t2,1.60690719739,60,8
oie,2.0,1.0,gausset,1.0,2t4,1.5985686613499999,60,8
oie,2.0,2.0,gausset,1.0,2t3,1.57283796697,60,8
oie,8.0,3.0,gausset,1.0,1t4,1.5101387921899998,60,8
oie,5.0,5.0,gausset,1.0,1t4,1.50684340645,60,8
oie,8.0,1.0,gausset,1.0,1t2,1.46568020246,60,8
oie,10.0,1.0,gausset,1.0,2t3,1.4113594563,60,8
oie,10.0,3.0,gausset,1.0,2t4,1.35431616407,60,8
oie,2.0,1.0,gausset,1.0,1t3,1.34243793847,60,8
oie,5.0,4.0,gausset,1.0,2t4,1.3338001966700002,60,8
oie,8.0,3.0,gausset,1.0,2t4,1.32528757173,60,8
oie,8.0,3.0,gausset,1.0,1t3,1.3193653449,60,8
oie,8.0,4.0,gausset,1.0,2t4,1.31409373309,60,8
oie,5.0,5.0,gausset,1.0,2t4,1.30651120969,60,8
oie,2.0,5.0,gausset,1.0,3t4,1.30198018088,60,8
oie,0.0,3.0,gausset,1.0,1t2,1.27361503709,60,8
oie,0.0,3.0,gausset,1.0,2t3,1.27274809028,60,8
oie,10.0,3.0,gausset,1.0,2t3,1.2644420172700002,60,8
oie,5.0,5.0,gausset,1.0,1t3,1.2634780715,60,8
oie,10.0,1.0,gausset,1.0,1t2,1.2546915791600002,60,8
oie,2.0,2.0,gausset,1.0,1t2,1.25110780321,60,8
oie,5.0,4.0,gausset,1.0,1t3,1.2352871873,60,8
oie,8.0,4.0,gausset,1.0,2t3,1.22792888946,60,8
oie,8.0,5.0,gausset,1.0,2t3,1.1584225193200002,60,8
oie,5.0,4.0,gausset,1.0,1t4,1.1529760129,60,8
oie,0.0,1.0,gausset,1.0,1t4,1.1486111587899999,60,8
oie,5.0,1.0,gausset,1.0,1t3,1.11457855959,60,8
oie,5.0,2.0,gausset,1.0,2t3,1.061616937,60,8
oie,8.0,2.0,gausset,1.0,1t4,1.02457430428,60,8
oie,8.0,1.0,gausset,1.0,2t4,1.02097160931,60,8
oie,8.0,3.0,gausset,1.0,1t2,1.01609131529,60,8
oie,8.0,2.0,gausset,1.0,1t3,0.976852891885,60,8
oie,8.0,3.0,gausset,1.0,2t3,0.968652434472,60,8
oie,5.0,4.0,gausset,1.0,1t2,0.967540284597,60,8
oie,8.0,5.0,gausset,1.0,2t4,0.965134251232,60,8
oie,5.0,3.0,gausset,1.0,1t3,0.928290741661,60,8
oie,5.0,2.0,gausset,1.0,1t2,0.9026191088200002,60,8
oie,5.0,5.0,gausset,1.0,1t2,0.886646314515,60,8
oie,5.0,5.0,gausset,1.0,2t3,0.876508920837,60,8
oie,10.0,2.0,gausset,1.0,2t4,0.871182755812,60,8
oie,10.0,2.0,gausset,1.0,1t4,0.857156501926,60,8
oie,10.0,1.0,gausset,1.0,2t4,0.8423694447329999,60,8
oie,2.0,5.0,gausset,1.0,1t3,0.8368751033840001,60,8
oie,2.0,4.0,gausset,1.0,1t4,0.809783560587,60,8
oie,0.0,4.0,gausset,1.0,2t3,0.794669511367,60,8
oie,0.0,4.0,gausset,1.0,2t4,0.792705196561,60,8
oie,10.0,2.0,gausset,1.0,1t3,0.7883824430940001,60,8
oie,2.0,4.0,gausset,1.0,1t3,0.783808397279,60,8
oie,0.0,5.0,gausset,1.0,1t4,0.760453889651,60,8
oie,2.0,3.0,gausset,1.0,2t4,0.739883677605,60,8
